Time,Price,Action,Inventory,Cash,Profit
1999-12-13,96.62,sit,0.0,10000.0,0.0
1999-12-14,98.69,sit,0.0,10000.0,0.0
1999-12-15,108.44,buy,108.44,9891.2889,-0.27109999999993306
1999-12-16,113.69,buy,222.13,9777.314675,4.694674999998824
1999-12-17,115.25,sell,113.69,9892.27655,7.526550000000498
1999-12-20,112.75,sit,113.69,9892.27655,5.026550000000498
1999-12-21,115.87,sit,113.69,9892.27655,8.146550000001298
1999-12-22,117.56,sell,0.0,10009.542650000001,9.542650000001231
1999-12-23,117.44,sit,0.0,10009.542650000001,9.542650000001231
1999-12-27,119.12,buy,119.12,9890.12485,9.244850000000952
1999-12-28,117.5,sell,0.0,10007.3311,7.331099999999424
1999-12-29,117.94,buy,117.94,9889.096249999999,7.0362499999992
1999-12-30,117.62,sit,117.94,9889.096249999999,6.716249999999491
1999-12-31,116.75,sit,117.94,9889.096249999999,5.84624999999869
2000-01-03,116.56,sit,117.94,9889.096249999999,5.656249999998181
2000-01-04,112.62,sell,0.0,10001.434699999998,1.4346999999979744
2000-01-05,113.81,buy,113.81,9887.340175,1.1501749999988533
2000-01-06,110.0,sell,0.0,9997.065175,-2.9348250000002736
2000-01-07,111.44,buy,111.44,9885.346575,-3.2134249999999156
2000-01-10,112.25,sit,111.44,9885.346575,-2.403425000000425
2000-01-11,109.37,sit,111.44,9885.346575,-5.283424999999625
2000-01-12,105.81,sit,111.44,9885.346575,-8.843425000000934
2000-01-13,107.81,sit,111.44,9885.346575,-6.843425000000934
2000-01-14,112.25,buy,223.69,9772.81595,-2.684049999999843
2000-01-18,115.31,buy,339.0,9657.217675,3.147675000000163
2000-01-19,107.0,buy,446.0,9549.950175,-22.049825000000055
2000-01-20,106.0,buy,658.0,9337.420175,-26.57982500000071
2000-01-21,103.75,sit,658.0,9337.420175,-40.07982500000071
2000-01-24,101.25,buy,961.75,9032.9108,-55.839200000000346
2000-01-25,102.81,sell,515.75,9443.122700000002,-42.82729999999901
2000-01-26,99.37,buy,714.49,9243.88585,-60.52414999999928
2000-01-27,98.75,buy,1010.74,8946.895225,-65.60477499999979
2000-01-28,98.25,sell,494.99,9436.917100000002,-71.83289999999761
2000-01-31,97.87,sell,296.25,9632.167750000004,-74.22224999999526
2000-02-01,102.94,sell,197.5,9734.850400000005,-59.26959999999599
2000-02-02,100.81,sell,98.75,9835.408375000005,-63.781624999995984
2000-02-03,103.62,sit,98.75,9835.408375000005,-60.971624999994674
2000-02-04,106.56,sit,98.75,9835.408375000005,-58.031624999995984
2000-02-07,106.62,sit,98.75,9835.408375000005,-57.971624999994674
2000-02-08,109.94,sit,98.75,9835.408375000005,-54.651624999994965
2000-02-09,104.0,sell,0.0,9939.148375000004,-60.85162499999569
2000-02-10,106.0,sit,0.0,9939.148375000004,-60.85162499999569
2000-02-11,99.94,buy,99.94,9838.958525000004,-61.101474999995844
2000-02-14,99.62,sit,99.94,9838.958525000004,-61.42147499999555
2000-02-15,98.56,sell,0.0,9937.272125000003,-62.72787499999686
2000-02-16,97.62,buy,97.62,9839.408075000003,-62.97192499999619
2000-02-17,99.62,buy,197.24,9739.539025000002,-61.22097499999836
2000-02-18,95.06,buy,292.3,9644.241375000003,-70.57862499999646
2000-02-22,93.81,sit,292.3,9644.241375000003,-74.32862499999646
2000-02-23,94.25,buy,386.55,9549.755750000004,-73.2442499999961
2000-02-24,94.75,sell,189.31,9738.782000000003,-71.71799999999712
2000-02-25,91.31,buy,280.62,9647.243725000004,-78.8262749999958
2000-02-28,91.56,buy,372.18,9555.454825000004,-78.30517499999587
2000-02-29,89.37,sell,182.87,9733.747975000006,-87.51202499999454
2000-03-01,90.81,sell,91.56,9824.330950000005,-84.85904999999548
2000-03-02,93.37,sell,0.0,9917.467525000005,-82.53247499999452
2000-03-03,96.12,sit,0.0,9917.467525000005,-82.53247499999452
2000-03-06,90.62,buy,90.62,9826.620975000005,-82.75902499999393
2000-03-07,92.87,buy,183.49,9733.518800000005,-80.74119999999493
2000-03-08,95.56,buy,279.05,9637.719900000006,-75.6000999999942
2000-03-09,100.0,sell,188.43,9737.469900000006,-62.53009999999449
2000-03-10,101.0,sell,95.56,9838.217400000005,-60.782599999995
2000-03-13,98.0,sit,95.56,9838.217400000005,-63.782599999995
2000-03-14,95.12,sit,95.56,9838.217400000005,-66.6625999999942
2000-03-15,95.37,sit,95.56,9838.217400000005,-66.4125999999942
2000-03-16,95.37,buy,190.93,9742.608975000005,-66.65102499999557
2000-03-17,99.37,buy,290.3,9642.990550000004,-58.89944999999534
2000-03-20,97.37,buy,387.67,9545.377125000003,-65.14287499999773
2000-03-21,102.75,buy,593.1700000000001,9339.363375000003,-44.136624999997366
2000-03-22,103.25,buy,902.9200000000001,9028.839000000002,-41.91099999999824
2000-03-23,111.87,sell,515.25,9475.200299999999,34.55029999999897
2000-03-24,111.69,sell,309.75,9698.02185,33.091849999998885
2000-03-27,104.06,sit,309.75,9698.02185,10.201849999999467
2000-03-28,104.31,buy,414.06,9593.451074999999,10.691074999998818
2000-03-29,107.19,sell,207.56,9807.295124999999,21.675124999997934
2000-03-30,103.37,sell,104.31,9910.4067,13.776700000000346
2000-03-31,106.25,sell,0.0,10016.391075,16.391074999999546
2000-04-03,90.87,sit,0.0,10016.391075,16.391074999999546
2000-04-04,88.56,sit,0.0,10016.391075,16.391074999999546
2000-04-05,86.37,sit,0.0,10016.391075,16.391074999999546
2000-04-06,86.0,sit,0.0,10016.391075,16.391074999999546
2000-04-07,89.06,sit,0.0,10016.391075,16.391074999999546
2000-04-10,86.06,buy,86.06,9930.115925,16.175924999999552
2000-04-11,83.87,sell,0.0,10013.77625,13.7762500000008
2000-04-12,79.37,sit,0.0,10013.77625,13.7762500000008
2000-04-13,79.25,buy,79.25,9934.328125,13.578125
2000-04-14,74.12,buy,153.37,9860.022825,8.262824999999793
2000-04-17,75.87,buy,229.24,9783.96315,11.573150000000169
2000-04-18,80.56,buy,309.8,9703.20175,25.441749999999956
2000-04-19,78.69,buy,467.18,9545.4283,17.568299999999
2000-04-20,78.94,sit,467.18,9545.4283,19.068299999999
2000-04-24,66.62,sit,467.18,9545.4283,-54.851700000001074
2000-04-25,69.37,buy,675.29,9336.798024999996,-38.87197500000366
2000-04-26,68.0,sit,675.29,9336.798024999996,-51.201975000003586
2000-04-27,69.81,sell,365.49,9615.339924999993,-35.61007500000778
2000-04-28,69.75,sell,208.11,9754.491174999992,-36.25882500000807
2000-05-01,73.44,sit,208.11,9754.491174999992,-25.188825000008364
2000-05-02,69.87,buy,277.98,9684.446499999991,-36.07350000000952
2000-05-03,70.56,buy,419.1,9542.973699999991,-33.66630000000805
2000-05-04,70.44,sell,210.99,9753.765399999991,-34.91460000000916
2000-05-05,71.12,sell,141.12,9824.70759999999,-33.052400000009584
2000-05-08,69.81,sell,70.56,9894.34307499999,-35.84692500001074
2000-05-09,67.81,sell,0.0,9961.98354999999,-38.01645000001008
2000-05-10,66.19,buy,66.19,9895.62807499999,-38.18192500000987
2000-05-11,67.87,sit,66.19,9895.62807499999,-36.50192500000958
2000-05-12,68.81,buy,135.0,9826.64604999999,-35.73395000000892
2000-05-15,69.37,sell,68.81,9895.84262499999,-34.78737500000898
2000-05-16,69.5,sell,0.0,9965.16887499999,-34.831125000009706
2000-05-17,67.69,sit,0.0,9965.16887499999,-34.831125000009706
2000-05-18,66.19,sit,0.0,9965.16887499999,-34.831125000009706
2000-05-19,65.06,sit,0.0,9965.16887499999,-34.831125000009706
2000-05-22,64.19,buy,64.19,9900.81839999999,-34.991600000010294
2000-05-23,63.19,buy,127.38,9837.470424999989,-36.14957500001219
2000-05-24,65.56,sell,63.19,9902.866524999989,-31.573475000011967
2000-05-25,61.5,sit,63.19,9902.866524999989,-35.63347500001146
2000-05-26,61.44,buy,124.63,9841.272924999988,-35.84707500001241
2000-05-30,63.38,sell,61.44,9904.494474999989,-32.1255250000122
2000-05-31,62.56,sell,0.0,9966.898074999988,-33.10192500001176
2000-06-01,64.56,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-02,66.31,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-05,66.87,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-06,69.62,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-07,70.5,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-08,68.81,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-09,68.81,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-12,66.87,sit,0.0,9966.898074999988,-33.10192500001176
2000-06-13,67.87,buy,67.87,9898.858399999988,-33.27160000001095
2000-06-14,70.5,buy,138.37,9828.182149999988,-30.817850000012186
2000-06-15,72.37,buy,210.74,9755.631224999986,-27.258775000012974
2000-06-16,72.56,buy,283.3,9682.889824999987,-26.87017500001275
2000-06-19,73.69,buy,430.68,9535.141374999987,-22.71862500001407
2000-06-20,74.94,buy,655.5,9309.759324999985,-15.780675000016345
2000-06-21,80.69,sell,372.2,9631.712424999983,35.16242499998407
2000-06-22,79.87,sell,224.82,9791.053074999982,30.6630749999822
2000-06-23,77.69,sit,224.82,9791.053074999982,24.123074999981327
2000-06-26,79.5,sit,224.82,9791.053074999982,29.553074999981618
2000-06-27,78.81,sell,149.88,9869.666049999982,27.286049999982424
2000-06-28,78.94,sell,74.94,9948.408699999982,27.348699999982273
2000-06-29,77.19,buy,152.13,9871.025724999981,25.40572499998052
2000-06-30,80.0,sell,77.19,9950.82572499998,30.825724999980594
2000-07-03,80.0,buy,157.19,9870.62572499998,30.625724999979866
2000-07-05,78.5,buy,235.69,9791.929474999979,27.429474999978993
2000-07-06,80.94,buy,316.63,9710.787124999979,34.54712499997913
2000-07-07,82.0,sell,159.44,9874.377124999979,38.37712499997906
2000-07-10,79.44,sell,80.94,9953.61852499998,33.058524999980364
2000-07-11,79.12,sit,80.94,9953.61852499998,32.738524999980655
2000-07-12,80.31,buy,161.25,9873.107749999981,33.727749999981825
2000-07-13,79.94,buy,241.19,9792.96789999998,32.787899999979345
