Time,Price,Action,Inventory,Cash,Profit
1999-12-13,96.62,sit,0.0,10000.0,0.0
1999-12-14,98.69,sit,0.0,10000.0,0.0
1999-12-15,108.44,buy,108.44,9891.2889,-0.27109999999993306
1999-12-16,113.69,buy,222.13,9777.314675,4.694674999998824
1999-12-17,115.25,buy,337.38,9661.77655,7.526550000000498
1999-12-20,112.75,sit,337.38,9661.77655,0.026550000000497676
1999-12-21,115.87,buy,453.25,9545.616875,9.096874999999272
1999-12-22,117.56,sit,453.25,9545.616875,15.85687499999949
1999-12-23,117.44,sit,453.25,9545.616875,15.376874999999927
1999-12-27,119.12,sell,231.12,9783.261275,21.501275000000533
1999-12-28,117.5,buy,348.62,9665.467525,17.967525000000023
1999-12-29,117.94,buy,466.56,9547.232675,18.992674999999508
1999-12-30,117.62,sell,235.44,9781.884575,17.124574999999822
1999-12-31,116.75,buy,352.19,9664.8427,15.09269999999924
2000-01-03,116.56,sit,352.19,9664.8427,14.522699999999531
2000-01-04,112.62,sell,234.69,9777.181149999999,2.421149999998306
2000-01-05,113.81,buy,348.5,9663.086625,4.516625000000204
2000-01-06,110.0,buy,458.5,9552.811625,-7.1883749999997235
2000-01-07,111.44,sell,223.81,9775.134425000002,-1.9855749999987893
2000-01-10,112.25,sell,110.0,9887.103800000003,-0.6461999999974068
2000-01-11,109.37,sit,110.0,9887.103800000003,-3.5261999999966065
2000-01-12,105.81,sell,0.0,9992.649275000003,-7.350724999996601
2000-01-13,107.81,sit,0.0,9992.649275000003,-7.350724999996601
2000-01-14,112.25,sit,0.0,9992.649275000003,-7.350724999996601
2000-01-18,115.31,sit,0.0,9992.649275000003,-7.350724999996601
2000-01-19,107.0,sit,0.0,9992.649275000003,-7.350724999996601
2000-01-20,106.0,buy,106.0,9886.384275000004,-7.615724999996019
2000-01-21,103.75,buy,209.75,9782.374900000004,-10.125099999995655
2000-01-24,101.25,buy,311.0,9680.871775000005,-15.378224999994927
2000-01-25,102.81,buy,413.81,9577.804750000005,-10.95524999999543
2000-01-26,99.37,buy,612.5500000000001,9378.567900000004,-25.212099999997008
2000-01-27,98.75,sell,301.55,9674.077275000001,-29.672724999998536
2000-01-28,98.25,sell,198.74,9772.081650000002,-31.4183499999981
2000-01-31,97.87,sell,99.37,9869.706975000003,-32.423024999996414
2000-02-01,102.94,sit,99.37,9869.706975000003,-27.353024999996705
2000-02-02,100.81,buy,200.18,9768.644950000004,-29.73504999999568
2000-02-03,103.62,sit,200.18,9768.644950000004,-24.1150499999967
2000-02-04,106.56,sell,100.81,9874.938550000004,-18.50144999999611
2000-02-07,106.62,sell,0.0,9981.292000000005,-18.70799999999508
2000-02-08,109.94,sit,0.0,9981.292000000005,-18.70799999999508
2000-02-09,104.0,buy,104.0,9877.032000000005,-18.9679999999953
2000-02-10,106.0,sell,0.0,9982.767000000005,-17.232999999994718
2000-02-11,99.94,sit,0.0,9982.767000000005,-17.232999999994718
2000-02-14,99.62,buy,99.62,9882.897950000004,-17.48204999999507
2000-02-15,98.56,sell,0.0,9981.211550000004,-18.788449999996374
2000-02-16,97.62,buy,97.62,9883.347500000003,-19.032499999995707
2000-02-17,99.62,buy,197.24,9783.478450000002,-17.28154999999788
2000-02-18,95.06,sit,197.24,9783.478450000002,-26.40154999999686
2000-02-22,93.81,sit,197.24,9783.478450000002,-28.90154999999686
2000-02-23,94.25,sell,99.62,9877.492825000003,-28.257174999997005
2000-02-24,94.75,sit,99.62,9877.492825000003,-27.757174999997005
2000-02-25,91.31,sit,99.62,9877.492825000003,-31.197174999997515
2000-02-28,91.56,sit,99.62,9877.492825000003,-30.947174999997515
2000-02-29,89.37,sit,99.62,9877.492825000003,-33.137174999996205
2000-03-01,90.81,sell,0.0,9968.075800000002,-31.924199999997654
2000-03-02,93.37,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-03,96.12,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-06,90.62,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-07,92.87,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-08,95.56,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-09,100.0,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-10,101.0,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-13,98.0,sit,0.0,9968.075800000002,-31.924199999997654
2000-03-14,95.12,buy,95.12,9872.718,-32.16199999999844
2000-03-15,95.37,sell,0.0,9967.849575,-32.150424999999814
2000-03-16,95.37,buy,95.37,9872.24115,-32.388849999999366
2000-03-17,99.37,sit,95.37,9872.24115,-28.388849999999366
2000-03-20,97.37,sell,0.0,9969.367725,-30.632274999999936
2000-03-21,102.75,sit,0.0,9969.367725,-30.632274999999936
2000-03-22,103.25,sit,0.0,9969.367725,-30.632274999999936
2000-03-23,111.87,sit,0.0,9969.367725,-30.632274999999936
2000-03-24,111.69,sit,0.0,9969.367725,-30.632274999999936
2000-03-27,104.06,buy,104.06,9865.047575,-30.892425000000003
2000-03-28,104.31,sell,0.0,9969.096800000001,-30.903199999998833
2000-03-29,107.19,buy,107.19,9861.638825,-31.171174999999494
2000-03-30,103.37,buy,210.56,9758.0104,-35.24960000000101
2000-03-31,106.25,buy,316.81,9651.494775,-29.75522500000079
2000-04-03,90.87,sell,209.62,9742.1376,-76.1224000000002
2000-04-04,88.56,buy,298.18,9653.3562,-80.96379999999954
2000-04-05,86.37,sell,194.81,9739.510275,-87.74972499999967
2000-04-06,86.0,sit,194.81,9739.510275,-88.48972499999945
2000-04-07,89.06,buy,283.87,9650.227625000001,-82.59237499999836
2000-04-10,86.06,sell,177.62,9736.072475,-91.80752499999835
2000-04-11,83.87,buy,261.49,9651.9928,-96.39719999999943
2000-04-12,79.37,buy,340.86,9572.424374999999,-110.09562500000175
2000-04-13,79.25,buy,499.36,9413.528124999999,-110.97187500000109
2000-04-14,74.12,sit,499.36,9413.528124999999,-141.75187500000175
2000-04-17,75.87,sell,237.87,9640.569099999997,-131.82090000000244
2000-04-18,80.56,sell,158.5,9720.927699999997,-117.95230000000265
2000-04-19,78.69,buy,237.19,9642.040974999996,-121.88902500000404
2000-04-20,78.94,buy,316.13,9562.903624999995,-121.33637500000441
2000-04-24,66.62,sit,316.13,9562.903624999995,-170.61637500000506
2000-04-25,69.37,sell,157.63,9701.296774999995,-159.96322500000497
2000-04-26,68.0,sit,157.63,9701.296774999995,-162.70322500000475
2000-04-27,69.81,sell,78.94,9770.932249999994,-159.25775000000613
2000-04-28,69.75,sit,78.94,9770.932249999994,-159.31775000000562
2000-05-01,73.44,buy,152.38,9697.308649999994,-155.81135000000722
2000-05-02,69.87,buy,222.25,9627.263974999993,-163.12602500000685
2000-05-03,70.56,buy,292.81,9556.527574999993,-161.23242500000742
2000-05-04,70.44,buy,433.69,9415.295374999992,-162.06462500000816
2000-05-05,71.12,sell,211.44,9628.121974999991,-158.5180250000085
2000-05-08,69.81,sit,211.44,9628.121974999991,-162.44802500000878
2000-05-09,67.81,buy,279.25,9560.142449999992,-168.61755000000812
2000-05-10,66.19,sell,138.25,9692.191499999994,-175.42850000000726
2000-05-11,67.87,buy,206.12,9624.151824999994,-172.23817500000587
2000-05-12,68.81,buy,274.93,9555.169799999994,-169.590200000006
2000-05-15,69.37,buy,413.67,9416.082949999993,-167.69705000000795
2000-05-16,69.5,buy,622.1700000000001,9207.061699999993,-167.43830000000708
2000-05-17,67.69,sell,347.24,9477.144799999996,-184.40520000000288
2000-05-18,66.19,sit,347.24,9477.144799999996,-191.90520000000288
2000-05-19,65.06,sell,208.5,9606.939499999995,-197.88050000000476
2000-05-22,64.19,buy,272.69,9542.589024999994,-200.65097500000593
2000-05-23,63.19,buy,399.07,9415.893074999993,-204.9669250000079
2000-05-24,65.56,buy,595.75,9218.721374999994,-191.2386250000054
2000-05-25,61.5,buy,841.75,8972.106374999994,-228.39362500000607
2000-05-26,61.44,buy,1210.3900000000003,8602.544774999991,-230.0952250000082
2000-05-30,63.38,sell,614.6400000000001,9171.538724999993,-194.66127500000766
2000-05-31,62.56,buy,927.4399999999998,8857.956724999996,-203.643275000004
2000-06-01,64.56,sit,927.4399999999998,8857.956724999996,-173.643275000004
2000-06-02,66.31,buy,1391.6099999999994,8392.6263,-148.5537000000004
2000-06-05,66.87,buy,2127.1799999999985,7655.217374999998,-138.0726250000007
2000-06-06,69.62,sit,2127.1799999999985,7655.217374999998,-47.3226250000007
2000-06-07,70.5,buy,3255.1799999999985,6524.397374999999,-21.102625000001353
2000-06-08,68.81,sell,1729.83,8171.70877499999,-108.04122500000994
2000-06-09,68.81,sit,1729.83,8171.70877499999,-108.04122500000994
2000-06-12,66.87,sell,916.5,8972.142674999994,-158.54732500000682
2000-06-13,67.87,buy,1323.7199999999998,8563.904624999988,-146.56537500001104
2000-06-14,70.5,sell,689.22,9196.818374999984,-98.18162500001563
2000-06-15,72.37,buy,1051.0700000000002,8834.063749999981,-80.38625000001775
2000-06-16,72.56,sell,565.46,9340.713949999981,-78.80605000001924
2000-06-19,73.69,buy,860.2200000000003,9045.21704999998,-70.50295000002006
2000-06-20,74.94,buy,1309.8600000000006,8594.452949999975,-56.62705000002461
2000-06-21,80.69,sell,670.71,9318.847424999973,45.05742499997359
2000-06-22,79.87,buy,990.19,8998.56872499997,36.87872499996956
2000-06-23,77.69,buy,1456.3300000000004,8531.263374999968,7.373374999968291
2000-06-26,79.5,sell,785.6200000000001,9244.974624999972,39.97462499997164
2000-06-27,78.81,buy,1179.6699999999998,8849.939499999975,32.08949999997458
2000-06-28,78.94,sell,627.1199999999999,9401.138049999976,32.658049999976356
2000-06-29,77.19,sit,627.1199999999999,9401.138049999976,18.658049999976356
2000-06-30,80.0,buy,947.1199999999999,9080.338049999977,40.33804999997665
2000-07-03,80.0,sell,477.62,9559.138049999972,39.13804999997228
2000-07-05,78.5,sell,240.0,9794.04929999997,29.549299999969662
2000-07-06,80.94,buy,320.94,9712.90694999997,36.6669499999698
2000-07-07,82.0,buy,484.94,9548.49694999997,40.49694999996973
