Time,Price,Action,Inventory,Cash,Profit
1999-12-13,96.62,sit,0.0,10000.0,0.0
1999-12-14,98.69,sit,0.0,10000.0,0.0
1999-12-15,108.44,sit,0.0,10000.0,0.0
1999-12-16,113.69,sit,0.0,10000.0,0.0
1999-12-17,115.25,sit,0.0,10000.0,0.0
1999-12-20,112.75,buy,112.75,9886.968125,-0.2818750000005821
1999-12-21,115.87,sell,0.0,10002.54845,2.54845000000023
1999-12-22,117.56,sit,0.0,10002.54845,2.54845000000023
1999-12-23,117.44,sit,0.0,10002.54845,2.54845000000023
1999-12-27,119.12,sit,0.0,10002.54845,2.54845000000023
1999-12-28,117.5,sit,0.0,10002.54845,2.54845000000023
1999-12-29,117.94,sit,0.0,10002.54845,2.54845000000023
1999-12-30,117.62,sit,0.0,10002.54845,2.54845000000023
1999-12-31,116.75,sit,0.0,10002.54845,2.54845000000023
2000-01-03,116.56,sit,0.0,10002.54845,2.54845000000023
2000-01-04,112.62,sit,0.0,10002.54845,2.54845000000023
2000-01-05,113.81,sit,0.0,10002.54845,2.54845000000023
2000-01-06,110.0,buy,110.0,9892.27345,2.2734500000005937
2000-01-07,111.44,sit,110.0,9892.27345,3.713450000001103
2000-01-10,112.25,sell,0.0,10004.242825000001,4.242825000001176
2000-01-11,109.37,sit,0.0,10004.242825000001,4.242825000001176
2000-01-12,105.81,sit,0.0,10004.242825000001,4.242825000001176
2000-01-13,107.81,buy,107.81,9896.163300000002,3.9733000000014727
2000-01-14,112.25,buy,220.06,9783.632675000003,8.132675000002564
2000-01-18,115.31,sell,112.25,9898.654400000003,13.96440000000257
2000-01-19,107.0,sell,0.0,10005.386900000003,5.386900000003152
2000-01-20,106.0,buy,106.0,9899.121900000004,5.121900000003734
2000-01-21,103.75,buy,209.75,9795.112525000004,2.612525000004098
2000-01-24,101.25,buy,311.0,9693.609400000005,-2.6405999999951746
2000-01-25,102.81,sit,311.0,9693.609400000005,2.0394000000051165
2000-01-26,99.37,sit,311.0,9693.609400000005,-8.280599999994593
2000-01-27,98.75,sell,205.0,9792.112525000004,-10.387474999995902
2000-01-28,98.25,sell,101.25,9890.116900000005,-11.633099999995466
2000-01-31,97.87,sell,0.0,9987.742225000005,-12.25777499999458
2000-02-01,102.94,sit,0.0,9987.742225000005,-12.25777499999458
2000-02-02,100.81,sit,0.0,9987.742225000005,-12.25777499999458
2000-02-03,103.62,buy,103.62,9883.863175000004,-12.516824999995151
2000-02-04,106.56,sell,0.0,9990.156775000005,-9.843224999995073
2000-02-07,106.62,sit,0.0,9990.156775000005,-9.843224999995073
2000-02-08,109.94,sit,0.0,9990.156775000005,-9.843224999995073
2000-02-09,104.0,buy,104.0,9885.896775000005,-10.103224999995291
2000-02-10,106.0,sit,104.0,9885.896775000005,-8.103224999995291
2000-02-11,99.94,buy,203.94,9785.706925000004,-14.413074999996752
2000-02-14,99.62,buy,303.56,9685.837875000003,-15.302124999996522
2000-02-15,98.56,buy,402.12,9587.031475000003,-18.728524999996807
2000-02-16,97.62,sit,402.12,9587.031475000003,-22.488524999997026
2000-02-17,99.62,sit,402.12,9587.031475000003,-14.488524999997026
2000-02-18,95.06,sit,402.12,9587.031475000003,-32.72852499999681
2000-02-22,93.81,sell,198.18,9774.182425000003,-38.197574999996505
2000-02-23,94.25,buy,292.43,9679.696800000003,-37.55319999999665
2000-02-24,94.75,sell,192.81,9774.209925000003,-36.29007499999716
2000-02-25,91.31,buy,284.12,9682.671650000004,-43.398349999995844
2000-02-28,91.56,buy,375.68,9590.882750000004,-42.87724999999591
2000-02-29,89.37,sit,375.68,9590.882750000004,-51.63724999999613
2000-03-01,90.81,buy,557.3,9408.808700000005,-46.33129999999437
2000-03-02,93.37,buy,837.41,9127.998425000003,-31.671574999996665
2000-03-03,96.12,sell,461.73,9511.517225000001,-7.882774999998219
2000-03-06,90.62,buy,642.97,9329.824125,-35.83587500000067
2000-03-07,92.87,buy,921.58,9050.517599999997,-20.78240000000187
2000-03-08,95.56,buy,1399.3799999999999,8571.5231,4.923099999999977
2000-03-09,100.0,sit,1399.3799999999999,8571.5231,71.52310000000034
2000-03-10,101.0,sell,756.4099999999999,9276.755599999997,84.75559999999678
2000-03-13,98.0,sit,756.4099999999999,9276.755599999997,60.755599999996775
2000-03-14,95.12,buy,1136.8899999999999,8895.324399999994,36.764399999994566
2000-03-15,95.37,sell,571.6,9466.11384999999,38.33384999998998
2000-03-16,95.37,buy,857.71,9179.288574999988,37.618574999987686
2000-03-17,99.37,buy,1255.19,8780.814874999984,72.62487499998315
2000-03-20,97.37,buy,1839.4099999999994,8195.134324999979,45.164324999979726
2000-03-21,102.75,buy,2764.1599999999994,7268.072449999979,145.07244999997783
2000-03-22,103.25,sell,1411.6,8709.958699999976,155.45869999997558
2000-03-23,111.87,buy,2194.689999999999,7924.9109749999725,274.180974999972
2000-03-24,111.69,buy,3311.5899999999997,6805.218724999976,267.6087249999764
2000-03-27,104.06,sell,1788.1200000000006,8362.21647499998,27.17647499997838
2000-03-28,104.31,buy,2622.6000000000004,7525.650274999977,29.090274999976828
2000-03-29,107.19,sit,2622.6000000000004,7525.650274999977,98.21027499997763
2000-03-30,103.37,sit,2622.6000000000004,7525.650274999977,6.530274999977337
2000-03-31,106.25,sit,2622.6000000000004,7525.650274999977,75.65027499997814
2000-04-03,90.87,sit,2622.6000000000004,7525.650274999977,-293.46972500002266
2000-04-04,88.56,sit,2622.6000000000004,7525.650274999977,-348.9097250000232
2000-04-05,86.37,buy,3659.039999999999,6486.619174999979,-404.0608250000205
2000-04-06,86.0,sit,3659.039999999999,6486.619174999979,-417.380825000022
2000-04-07,89.06,sell,1662.2999999999993,8085.691474999975,-311.2285250000241
2000-04-10,86.06,sit,1662.2999999999993,8085.691474999975,-365.2285250000241
2000-04-11,83.87,buy,2417.1299999999983,7328.974399999976,-406.5356000000229
2000-04-12,79.37,sell,1186.6799999999998,8358.20487499998,-530.6151250000203
2000-04-13,79.25,sit,1186.6799999999998,8358.20487499998,-532.2951250000206
2000-04-14,74.12,sit,1186.6799999999998,8358.20487499998,-604.1151250000203
2000-04-17,75.87,sell,587.09,8887.967149999975,-580.9428500000249
2000-04-18,80.56,sell,335.48,9129.042949999974,-548.7170500000266
2000-04-19,78.69,sit,335.48,9129.042949999974,-556.1970500000261
2000-04-20,78.94,sit,335.48,9129.042949999974,-555.1970500000261
2000-04-24,66.62,sell,167.74,9261.949849999975,-604.8101500000248
2000-04-25,69.37,sell,83.87,9331.146424999975,-599.4835750000238
2000-04-26,68.0,sit,83.87,9331.146424999975,-600.8535750000246
2000-04-27,69.81,sell,0.0,9400.781899999974,-599.2181000000255
2000-04-28,69.75,buy,69.75,9330.857524999974,-599.392475000026
2000-05-01,73.44,sit,69.75,9330.857524999974,-595.7024750000255
2000-05-02,69.87,sit,69.75,9330.857524999974,-599.2724750000252
2000-05-03,70.56,sit,69.75,9330.857524999974,-598.5824750000265
2000-05-04,70.44,sit,69.75,9330.857524999974,-598.7024750000255
2000-05-05,71.12,buy,140.87,9259.559724999974,-598.2002750000265
2000-05-08,69.81,buy,210.68,9189.575199999974,-600.9948000000259
2000-05-09,67.81,sit,210.68,9189.575199999974,-606.9948000000259
2000-05-10,66.19,sit,210.68,9189.575199999974,-611.8548000000264
2000-05-11,67.87,sell,140.93,9257.275524999974,-606.9844750000266
2000-05-12,68.81,sell,69.81,9325.913499999973,-605.2765000000272
2000-05-15,69.37,sit,69.81,9325.913499999973,-604.7165000000259
2000-05-16,69.5,sit,69.81,9325.913499999973,-604.5865000000267
2000-05-17,67.69,buy,137.5,9258.054274999973,-606.5657250000277
2000-05-18,66.19,buy,203.69,9191.698799999973,-609.7312000000275
2000-05-19,65.06,buy,268.75,9126.476149999973,-613.2838500000271
2000-05-22,64.19,sell,131.25,9254.535199999973,-617.0848000000278
2000-05-23,63.19,sit,131.25,9254.535199999973,-619.0848000000278
2000-05-24,65.56,sit,131.25,9254.535199999973,-614.3448000000262
2000-05-25,61.5,sit,131.25,9254.535199999973,-622.464800000027
2000-05-26,61.44,sit,131.25,9254.535199999973,-622.5848000000278
2000-05-30,63.38,sit,131.25,9254.535199999973,-618.7048000000268
2000-05-31,62.56,sit,131.25,9254.535199999973,-620.3448000000262
2000-06-01,64.56,sell,65.06,9318.933799999973,-616.5062000000271
2000-06-02,66.31,sell,0.0,9385.078024999973,-614.9219750000266
2000-06-05,66.87,sit,0.0,9385.078024999973,-614.9219750000266
2000-06-06,69.62,sit,0.0,9385.078024999973,-614.9219750000266
2000-06-07,70.5,sit,0.0,9385.078024999973,-614.9219750000266
2000-06-08,68.81,buy,68.81,9316.095999999974,-615.0940000000264
2000-06-09,68.81,sit,68.81,9316.095999999974,-615.0940000000264
2000-06-12,66.87,buy,135.68,9249.058824999973,-617.2011750000274
2000-06-13,67.87,sell,66.87,9316.759149999973,-615.3708500000266
2000-06-14,70.5,sit,66.87,9316.759149999973,-612.7408500000274
2000-06-15,72.37,sit,66.87,9316.759149999973,-610.8708500000266
2000-06-16,72.56,buy,139.43,9244.017749999974,-610.8622500000256
2000-06-19,73.69,sit,139.43,9244.017749999974,-608.6022500000272
2000-06-20,74.94,sell,72.56,9318.770399999974,-606.2896000000255
2000-06-21,80.69,sit,72.56,9318.770399999974,-600.5396000000255
2000-06-22,79.87,buy,152.43,9238.700724999973,-601.5592750000269
2000-06-23,77.69,buy,230.12,9160.816499999974,-606.1135000000268
2000-06-26,79.5,sell,157.56,9240.117749999974,-600.882250000026
2000-06-27,78.81,sit,157.56,9240.117749999974,-602.2622500000252
2000-06-28,78.94,sit,157.56,9240.117749999974,-602.0022500000268
2000-06-29,77.19,sell,77.69,9317.114774999975,-605.695225000025
2000-06-30,80.0,sit,77.69,9317.114774999975,-602.8852250000255
2000-07-03,80.0,sit,77.69,9317.114774999975,-602.8852250000255
2000-07-05,78.5,buy,156.19,9238.418524999974,-604.5814750000263
2000-07-06,80.94,buy,237.13,9157.276174999974,-599.9038250000267
2000-07-07,82.0,sit,237.13,9157.276174999974,-596.7238250000264
