Time,Price,Action,Inventory,Cash,Profit
1999-12-13,96.62,buy,96.62,9903.138449999999,-0.2415500000006432
1999-12-14,98.69,sit,96.62,9903.138449999999,1.8284499999990658
1999-12-15,108.44,buy,205.06,9794.427349999998,11.307349999997314
1999-12-16,113.69,buy,318.75,9680.453124999998,21.52312499999789
1999-12-17,115.25,buy,434.0,9564.914999999999,25.914999999999054
1999-12-20,112.75,buy,659.5,9338.85125,15.351249999999709
1999-12-21,115.87,sit,659.5,9338.85125,34.071249999999054
1999-12-22,117.56,buy,1012.1799999999998,8985.289550000001,43.3295500000022
1999-12-23,117.44,sell,578.1800000000001,9453.87515,41.075150000000576
1999-12-27,119.12,sell,352.68,9691.51955,48.87955000000147
1999-12-28,117.5,buy,470.18,9573.7258,43.72580000000016
1999-12-29,117.94,sell,235.06,9809.0161,44.89609999999993
1999-12-30,117.62,sit,235.06,9809.0161,44.256100000000515
1999-12-31,116.75,buy,351.81,9691.974225,42.22422499999993
2000-01-03,116.56,sell,234.25,9808.242825,41.36282500000016
2000-01-04,112.62,buy,346.87,9695.341274999999,33.20127499999944
2000-01-05,113.81,buy,460.68,9581.24675,36.48675000000003
2000-01-06,110.0,sell,226.43,9800.696750000001,20.696750000000975
2000-01-07,111.44,buy,337.87,9688.97815,23.298150000000533
2000-01-10,112.25,sit,337.87,9688.97815,25.728150000000824
2000-01-11,109.37,buy,447.24,9579.334725,16.81472500000018
2000-01-12,105.81,sit,447.24,9579.334725,2.5747250000003987
2000-01-13,107.81,buy,662.8599999999999,9363.175675000002,10.035675000002811
2000-01-14,112.25,sell,324.99,9699.083800000004,35.833800000003976
2000-01-18,115.31,buy,440.3,9583.485525000004,44.72552500000347
2000-01-19,107.0,sit,440.3,9583.485525000004,11.48552500000369
2000-01-20,106.0,sell,223.12,9794.955525000005,6.9555250000048545
2000-01-21,103.75,sit,223.12,9794.955525000005,2.4555250000048545
2000-01-24,101.25,sit,223.12,9794.955525000005,-2.5444749999951455
2000-01-25,102.81,sit,223.12,9794.955525000005,0.5755250000056549
2000-01-26,99.37,buy,322.49,9695.337100000004,-6.552899999995134
2000-01-27,98.75,sit,322.49,9695.337100000004,-8.412899999995716
2000-01-28,98.25,buy,420.74,9596.841475000005,-10.15852499999528
2000-01-31,97.87,sell,197.62,9792.092125000006,-12.167874999993728
2000-02-01,102.94,sell,98.25,9894.774775000007,-2.2852249999923515
2000-02-02,100.81,buy,199.06,9793.712750000008,-4.667249999991327
2000-02-03,103.62,sit,199.06,9793.712750000008,0.9527500000076543
2000-02-04,106.56,buy,305.62,9686.886350000008,6.566350000008242
2000-02-07,106.62,sell,207.37,9793.239800000008,6.479800000008254
2000-02-08,109.94,sell,106.56,9902.90495000001,12.844950000009703
2000-02-09,104.0,sit,106.56,9902.90495000001,6.904950000009194
2000-02-10,106.0,sell,0.0,10008.63995000001,8.639950000009776
2000-02-11,99.94,buy,99.94,9908.45010000001,8.390100000009625
2000-02-14,99.62,sell,0.0,10007.82105000001,7.8210500000095635
2000-02-15,98.56,sit,0.0,10007.82105000001,7.8210500000095635
2000-02-16,97.62,buy,97.62,9909.95700000001,7.57700000001023
2000-02-17,99.62,sit,97.62,9909.95700000001,9.57700000001023
2000-02-18,95.06,sell,0.0,10004.77935000001,4.779350000009799
2000-02-22,93.81,sit,0.0,10004.77935000001,4.779350000009799
2000-02-23,94.25,buy,94.25,9910.29372500001,4.543725000010454
2000-02-24,94.75,sit,94.25,9910.29372500001,5.043725000010454
2000-02-25,91.31,sell,0.0,10001.37545000001,1.37545000001046
2000-02-28,91.56,sit,0.0,10001.37545000001,1.37545000001046
2000-02-29,89.37,buy,89.37,9911.78202500001,1.152025000010326
2000-03-01,90.81,sell,0.0,10002.365000000009,2.3650000000088767
2000-03-02,93.37,buy,93.37,9908.761575000008,2.1315750000085245
2000-03-03,96.12,sell,0.0,10004.641275000007,4.6412750000072265
2000-03-06,90.62,buy,90.62,9913.794725000007,4.41472500000782
2000-03-07,92.87,sell,0.0,10006.432550000007,6.432550000006813
2000-03-08,95.56,sit,0.0,10006.432550000007,6.432550000006813
2000-03-09,100.0,sit,0.0,10006.432550000007,6.432550000006813
2000-03-10,101.0,buy,101.0,9905.180050000006,6.180050000006304
2000-03-13,98.0,sit,101.0,9905.180050000006,3.180050000006304
2000-03-14,95.12,sell,0.0,10000.062250000006,0.06225000000631553
2000-03-15,95.37,sit,0.0,10000.062250000006,0.06225000000631553
2000-03-16,95.37,buy,95.37,9904.453825000006,-0.17617499999323627
2000-03-17,99.37,sit,95.37,9904.453825000006,3.8238250000067637
2000-03-20,97.37,sell,0.0,10001.580400000006,1.5804000000061933
2000-03-21,102.75,buy,102.75,9898.573525000007,1.3235250000070664
2000-03-22,103.25,sell,0.0,10001.565400000007,1.5654000000067754
2000-03-23,111.87,buy,111.87,9889.415725000006,1.2857250000070053
2000-03-24,111.69,buy,223.56,9777.446500000005,0.8265000000046712
2000-03-27,104.06,sell,111.69,9881.246350000005,-14.693649999995614
2000-03-28,104.31,sell,0.0,9985.295575000006,-14.704424999994444
2000-03-29,107.19,sit,0.0,9985.295575000006,-14.704424999994444
2000-03-30,103.37,sit,0.0,9985.295575000006,-14.704424999994444
2000-03-31,106.25,sit,0.0,9985.295575000006,-14.704424999994444
2000-04-03,90.87,buy,90.87,9894.198400000005,-14.931599999994432
2000-04-04,88.56,sell,0.0,9982.537000000004,-17.4629999999961
2000-04-05,86.37,sit,0.0,9982.537000000004,-17.4629999999961
2000-04-06,86.0,sit,0.0,9982.537000000004,-17.4629999999961
2000-04-07,89.06,buy,89.06,9893.254350000005,-17.685649999995803
2000-04-10,86.06,sit,89.06,9893.254350000005,-20.685649999995803
2000-04-11,83.87,sit,89.06,9893.254350000005,-22.875649999994494
2000-04-12,79.37,buy,168.43,9813.685925000003,-27.57407499999681
2000-04-13,79.25,sit,168.43,9813.685925000003,-27.814074999996592
2000-04-14,74.12,sell,79.37,9887.620625000003,-38.259374999996
2000-04-17,75.87,sell,0.0,9963.300950000003,-36.69904999999744
2000-04-18,80.56,buy,80.56,9882.539550000003,-36.90044999999736
2000-04-19,78.69,sell,0.0,9961.032825000004,-38.96717499999613
2000-04-20,78.94,sit,0.0,9961.032825000004,-38.96717499999613
2000-04-24,66.62,buy,66.62,9894.246275000003,-39.13372499999605
2000-04-25,69.37,sit,66.62,9894.246275000003,-36.38372499999605
2000-04-26,68.0,sit,66.62,9894.246275000003,-37.75372499999685
2000-04-27,69.81,sit,66.62,9894.246275000003,-35.94372499999736
2000-04-28,69.75,sit,66.62,9894.246275000003,-36.00372499999685
2000-05-01,73.44,buy,140.06,9820.622675000002,-32.497324999998455
2000-05-02,69.87,sit,140.06,9820.622675000002,-39.63732499999787
2000-05-03,70.56,sit,140.06,9820.622675000002,-38.257324999996854
2000-05-04,70.44,sell,73.44,9890.886575000002,-38.67342499999722
2000-05-05,71.12,sit,73.44,9890.886575000002,-37.99342499999693
2000-05-08,69.81,sit,73.44,9890.886575000002,-39.30342499999824
2000-05-09,67.81,sit,73.44,9890.886575000002,-41.30342499999824
2000-05-10,66.19,sit,73.44,9890.886575000002,-42.92342499999722
2000-05-11,67.87,sell,0.0,9958.586900000002,-41.41309999999794
