Time,Price,Action,Inventory,Cash,Profit
1999-12-13,96.62,buy,96.62,9903.138449999999,-0.2415500000006432
1999-12-14,98.69,buy,195.31,9804.201724999997,1.5817249999963678
1999-12-15,108.44,sit,195.31,9804.201724999997,21.081724999996368
1999-12-16,113.69,buy,309.0,9690.227499999997,31.297499999996944
1999-12-17,115.25,buy,424.25,9574.689374999998,35.68937499999811
1999-12-20,112.75,buy,649.75,9348.625624999999,25.125624999998763
1999-12-21,115.87,buy,997.36,9000.146599999996,42.976599999996324
1999-12-22,117.56,sell,573.11,9469.211,57.0109999999986
1999-12-23,117.44,sell,347.61,9703.503799999999,55.8237999999983
1999-12-27,119.12,sell,231.74,9822.326,60.565999999998894
1999-12-28,117.5,sit,231.74,9822.326,57.32599999999911
1999-12-29,117.94,sell,115.87,9939.97115,57.91114999999991
1999-12-30,117.62,sit,115.87,9939.97115,57.5911500000002
1999-12-31,116.75,sell,0.0,10056.429274999999,56.4292749999986
2000-01-03,116.56,sit,0.0,10056.429274999999,56.4292749999986
2000-01-04,112.62,buy,112.62,9943.527724999998,56.1477249999989
2000-01-05,113.81,sit,112.62,9943.527724999998,57.33772499999759
2000-01-06,110.0,buy,222.62,9833.252724999998,53.25272499999846
2000-01-07,111.44,sit,222.62,9833.252724999998,56.13272499999766
2000-01-10,112.25,sell,110.0,9945.222099999999,57.472099999999045
2000-01-11,109.37,buy,219.37,9835.578674999999,54.31867499999862
2000-01-12,105.81,buy,325.18,9729.504149999999,46.934149999999136
2000-01-13,107.81,sell,215.18,9837.044624999999,52.66462499999943
2000-01-14,112.25,sit,215.18,9837.044624999999,61.54462499999863
2000-01-18,115.31,buy,330.49,9721.446349999998,67.37634999999864
2000-01-19,107.0,buy,437.49,9614.178849999998,42.17884999999842
2000-01-20,106.0,sell,222.31,9825.64885,37.648849999999584
2000-01-21,103.75,buy,326.06,9721.639475,32.88947499999995
2000-01-24,101.25,sit,326.06,9721.639475,25.389474999999948
2000-01-25,102.81,sit,326.06,9721.639475,30.06947500000024
2000-01-26,99.37,sit,326.06,9721.639475,19.74947500000053
2000-01-27,98.75,sell,210.75,9820.1426,17.64259999999922
2000-01-28,98.25,buy,309.0,9721.646975,16.396974999999657
2000-01-31,97.87,sit,309.0,9721.646975,15.256975000000239
2000-02-01,102.94,sell,202.0,9824.329625,30.209624999999505
2000-02-02,100.81,sell,98.25,9924.8876,25.69759999999951
2000-02-03,103.62,sit,98.25,9924.8876,28.50760000000082
2000-02-04,106.56,sell,0.0,10031.1812,31.1812000000009
2000-02-07,106.62,sit,0.0,10031.1812,31.1812000000009
2000-02-08,109.94,buy,109.94,9920.96635,30.90635000000111
2000-02-09,104.0,buy,213.94,9816.70635,24.706350000000384
2000-02-10,106.0,sit,213.94,9816.70635,28.706350000000384
2000-02-11,99.94,sell,104.0,9916.3965,16.33650000000125
2000-02-14,99.62,sit,104.0,9916.3965,16.016500000001543
2000-02-15,98.56,sit,104.0,9916.3965,14.956500000000233
2000-02-16,97.62,sit,104.0,9916.3965,14.016500000001543
2000-02-17,99.62,buy,203.62,9816.52745,15.767449999999371
2000-02-18,95.06,sit,203.62,9816.52745,6.64745000000039
2000-02-22,93.81,sit,203.62,9816.52745,4.14745000000039
2000-02-23,94.25,sell,99.62,9910.541825,4.7918250000002445
2000-02-24,94.75,sell,0.0,10005.05495,5.054949999999735
2000-02-25,91.31,sit,0.0,10005.05495,5.054949999999735
2000-02-28,91.56,sit,0.0,10005.05495,5.054949999999735
2000-02-29,89.37,buy,89.37,9915.461524999999,4.831524999999601
2000-03-01,90.81,sit,89.37,9915.461524999999,6.271524999998292
2000-03-02,93.37,buy,182.74,9821.858099999998,8.59809999999743
2000-03-03,96.12,sit,182.74,9821.858099999998,14.09809999999743
2000-03-06,90.62,buy,273.36,9731.011549999997,2.871549999998024
2000-03-07,92.87,sell,183.99,9823.649374999997,9.389374999997017
2000-03-08,95.56,buy,279.55,9727.850474999997,14.53047499999775
2000-03-09,100.0,sell,186.18,9827.600474999997,27.60047499999746
2000-03-10,101.0,sell,95.56,9928.347974999997,29.34797499999695
2000-03-13,98.0,buy,193.56,9830.102974999996,26.10297499999615
2000-03-14,95.12,buy,288.68,9734.745174999995,20.105174999995143
2000-03-15,95.37,sit,288.68,9734.745174999995,20.855174999995143
2000-03-16,95.37,buy,384.05,9639.136749999994,20.616749999993772
2000-03-17,99.37,buy,582.79,9439.899899999993,36.11989999999241
2000-03-20,97.37,sell,294.11,9731.279624999994,23.38962499999434
2000-03-21,102.75,sit,294.11,9731.279624999994,39.52962499999376
2000-03-22,103.25,sell,198.74,9834.271499999993,40.771499999993466
2000-03-23,111.87,sit,198.74,9834.271499999993,58.01149999999325
2000-03-24,111.69,sell,99.37,9945.682274999994,57.37227499999426
2000-03-27,104.06,buy,203.43,9841.362124999994,49.482124999994994
2000-03-28,104.31,buy,307.74,9736.791349999994,49.721349999994345
2000-03-29,107.19,sell,208.37,9843.713374999994,58.0933749999931
2000-03-30,103.37,buy,311.74,9740.084949999993,50.194949999993696
2000-03-31,106.25,sell,207.68,9846.069324999993,58.569324999993114
2000-04-03,90.87,sell,103.37,9936.712149999994,27.582149999994726
2000-04-04,88.56,sit,103.37,9936.712149999994,25.272149999993417
2000-04-05,86.37,sit,103.37,9936.712149999994,23.082149999994726
2000-04-06,86.0,buy,189.37,9850.497149999994,22.49714999999378
2000-04-07,89.06,buy,278.43,9761.214499999995,28.394499999994878
2000-04-10,86.06,sell,175.06,9847.059349999994,19.179349999994884
2000-04-11,83.87,sit,175.06,9847.059349999994,14.799349999993865
2000-04-12,79.37,buy,254.43,9767.490924999993,5.600924999993367
2000-04-13,79.25,buy,333.68,9688.042799999992,5.042799999991985
2000-04-14,74.12,buy,481.92,9539.43219999999,-15.847800000010466
2000-04-17,75.87,buy,709.53,9311.253174999987,-5.916825000012977
2000-04-18,80.56,sell,375.85,9632.687574999985,35.487574999984645
2000-04-19,78.69,buy,533.23,9474.914124999985,25.744124999984706
2000-04-20,78.94,sell,309.12,9711.142074999985,26.902074999985416
2000-04-24,66.62,buy,442.36,9577.568974999984,-22.71102500001689
2000-04-25,69.37,sell,211.93,9785.158699999984,-6.731300000015835
2000-04-26,68.0,buy,279.93,9716.988699999984,-11.01130000001649
2000-04-27,69.81,sit,279.93,9716.988699999984,-3.7713000000167085
2000-04-28,69.75,buy,419.43,9577.139949999984,-4.36005000001569
2000-05-01,73.44,sell,207.5,9796.909149999985,17.229149999984656
2000-05-02,69.87,sell,139.5,9866.604474999986,6.344474999985323
2000-05-03,70.56,buy,210.06,9795.868074999986,7.548074999986056
2000-05-04,70.44,sell,140.31,9866.131974999986,7.011974999984886
2000-05-05,71.12,buy,211.43,9794.834174999985,8.19417499998599
2000-05-08,69.81,buy,281.24,9724.849649999986,4.08964999998534
2000-05-09,67.81,sell,140.93,9860.130599999986,-4.249400000013338
2000-05-10,66.19,sit,140.93,9860.130599999986,-7.489400000014939
2000-05-11,67.87,sell,69.81,9927.830924999986,-4.299075000013545
2000-05-12,68.81,buy,138.62,9858.848899999986,-3.5311000000128843
2000-05-15,69.37,buy,207.99,9789.305474999985,-2.5845250000147644
2000-05-16,69.5,sit,207.99,9789.305474999985,-2.1945250000153464
2000-05-17,67.69,sell,138.18,9856.826249999986,-7.7937500000152795
2000-05-18,66.19,sell,69.37,9922.850774999986,-10.959225000013248
2000-05-19,65.06,sit,69.37,9922.850774999986,-12.089225000014267
2000-05-22,64.19,sit,69.37,9922.850774999986,-12.959225000013248
2000-05-23,63.19,sit,69.37,9922.850774999986,-13.959225000013248
2000-05-24,65.56,sell,0.0,9988.246874999986,-11.753125000013824
2000-05-25,61.5,sit,0.0,9988.246874999986,-11.753125000013824
2000-05-26,61.44,sit,0.0,9988.246874999986,-11.753125000013824
2000-05-30,63.38,sit,0.0,9988.246874999986,-11.753125000013824
2000-05-31,62.56,sit,0.0,9988.246874999986,-11.753125000013824
2000-06-01,64.56,sit,0.0,9988.246874999986,-11.753125000013824
2000-06-02,66.31,buy,66.31,9921.771099999987,-11.91890000001331
2000-06-05,66.87,buy,133.18,9854.733924999986,-11.526075000014316
2000-06-06,69.62,buy,202.8,9784.939874999985,-6.200125000013941
2000-06-07,70.5,sit,202.8,9784.939874999985,-3.560125000014523
2000-06-08,68.81,buy,271.61,9715.957849999986,-8.80215000001408
2000-06-09,68.81,buy,409.23,9577.993799999987,-9.146200000011959
2000-06-12,66.87,buy,609.84,9376.882274999985,-21.28772500001469
2000-06-13,67.87,buy,881.32,9104.723574999982,-12.966425000018717
2000-06-14,70.5,buy,1304.3200000000002,8680.666074999981,20.166074999980992
2000-06-15,72.37,buy,1955.6499999999992,8027.707749999977,54.06774999997651
2000-06-16,72.56,buy,2971.4899999999984,7009.328149999971,56.8481499999707
2000-06-19,73.69,buy,4518.979999999997,5457.969424999979,100.43942499997866
2000-06-20,74.94,buy,6842.119999999984,3129.0215749999857,173.38157499998488
2000-06-21,80.69,sit,6842.119999999984,3129.0215749999857,713.8815749999849
2000-06-22,79.87,sell,3502.180000000002,6873.5268499999875,627.4168499999869
2000-06-23,77.69,sell,1798.5600000000009,8655.92967499999,520.4896749999898
2000-06-26,79.5,sell,899.2800000000002,9607.544674999996,561.5446749999956
2000-06-27,78.81,buy,1372.1399999999999,9133.502524999998,552.082524999998
2000-06-28,78.94,buy,2082.6000000000004,8421.266374999994,552.646374999993
2000-06-29,77.19,buy,3086.070000000001,7415.287699999997,502.8876999999975
2000-06-30,80.0,buy,4686.0700000000015,5811.287699999997,611.2876999999971
2000-07-03,80.0,buy,7086.0700000000015,3405.287699999997,605.2876999999971
2000-07-05,78.5,sit,7086.0700000000015,3405.287699999997,470.28769999999713
2000-07-06,80.94,sit,7086.0700000000015,3405.287699999997,689.8876999999957
2000-07-07,82.0,sit,7086.0700000000015,3405.287699999997,785.2876999999971
2000-07-10,79.44,sit,7086.0700000000015,3405.287699999997,554.8876999999957
