Time,Price,Action,Inventory,Cash,Profit
1999-12-13,96.62,buy,96.62,9903.138449999999,-0.2415500000006432
1999-12-14,98.69,buy,195.31,9804.201724999997,1.5817249999963678
1999-12-15,108.44,sit,195.31,9804.201724999997,21.081724999996368
1999-12-16,113.69,sell,98.69,9917.607499999996,31.297499999996944
1999-12-17,115.25,buy,213.94,9802.069374999997,32.56937499999731
1999-12-20,112.75,sell,115.25,9914.537499999997,27.287499999996726
1999-12-21,115.87,buy,231.12,9798.377824999996,30.11782499999572
1999-12-22,117.56,sit,231.12,9798.377824999996,33.49782499999674
1999-12-23,117.44,buy,348.56,9680.644224999995,32.96422499999426
1999-12-27,119.12,sit,348.56,9680.644224999995,38.00422499999513
1999-12-28,117.5,buy,466.06,9562.850474999994,32.85047499999382
1999-12-29,117.94,sell,234.94,9798.140774999994,34.02077499999359
1999-12-30,117.62,sit,234.94,9798.140774999994,33.38077499999417
1999-12-31,116.75,sit,234.94,9798.140774999994,31.64077499999439
2000-01-03,116.56,sell,117.5,9914.409374999994,30.969374999993306
2000-01-04,112.62,sit,117.5,9914.409374999994,27.029374999994616
2000-01-05,113.81,buy,231.31,9800.314849999995,27.934849999996004
2000-01-06,110.0,buy,341.31,9690.039849999996,20.039849999995567
2000-01-07,111.44,sell,223.81,9801.201249999996,24.081249999995634
2000-01-10,112.25,buy,336.06,9688.670624999997,25.420624999997017
2000-01-11,109.37,sit,336.06,9688.670624999997,16.7806249999976
2000-01-12,105.81,buy,441.87,9582.596099999997,5.836099999996804
2000-01-13,107.81,sit,441.87,9582.596099999997,13.836099999996804
2000-01-14,112.25,sit,441.87,9582.596099999997,31.596099999997023
2000-01-18,115.31,sell,218.06,9812.639549999998,43.25954999999885
2000-01-19,107.0,sell,105.81,9919.372049999998,26.372049999998126
2000-01-20,106.0,sit,105.81,9919.372049999998,25.372049999998126
2000-01-21,103.75,buy,209.56,9815.362674999998,22.86267499999849
2000-01-24,101.25,sell,103.75,9916.35955,17.609549999999217
2000-01-25,102.81,sit,103.75,9916.35955,19.169549999998708
2000-01-26,99.37,buy,203.12,9816.741124999999,15.481124999998428
2000-01-27,98.75,buy,301.87,9717.744249999998,13.994249999997919
2000-01-28,98.25,buy,400.12,9619.248624999998,12.248624999998356
2000-01-31,97.87,buy,595.86,9423.019274999997,10.239274999996269
2000-02-01,102.94,sell,293.99,9731.067224999999,39.88722499999858
2000-02-02,100.81,sit,293.99,9731.067224999999,33.49722499999916
2000-02-03,103.62,sit,293.99,9731.067224999999,41.92722499999945
2000-02-04,106.56,sit,293.99,9731.067224999999,50.74722499999916
2000-02-07,106.62,buy,400.61,9624.180674999998,50.660674999997354
2000-02-08,109.94,sell,204.49,9843.510975,63.390974999998434
2000-02-09,104.0,sit,204.49,9843.510975,51.510974999999235
2000-02-10,106.0,buy,310.49,9737.245975,55.24597499999982
2000-02-11,99.94,sit,310.49,9737.245975,37.065974999999526
2000-02-14,99.62,buy,410.11,9637.376924999999,35.85692499999823
2000-02-15,98.56,sell,205.62,9834.004124999998,31.124124999998457
2000-02-16,97.62,sit,205.62,9834.004124999998,29.24412499999744
2000-02-17,99.62,buy,305.24,9734.135074999997,32.99507499999709
2000-02-18,95.06,sell,199.24,9828.957424999997,19.077424999997675
2000-02-22,93.81,sell,99.62,9922.532899999997,16.342899999996007
2000-02-23,94.25,sell,0.0,10016.547274999997,16.54727499999717
2000-02-24,94.75,sit,0.0,10016.547274999997,16.54727499999717
2000-02-25,91.31,sit,0.0,10016.547274999997,16.54727499999717
2000-02-28,91.56,buy,91.56,9924.758374999998,16.318374999997104
2000-02-29,89.37,buy,180.93,9835.164949999997,13.904949999996461
2000-03-01,90.81,sit,180.93,9835.164949999997,16.78494999999748
2000-03-02,93.37,buy,274.3,9741.561524999996,21.67152499999611
2000-03-03,96.12,buy,370.42,9645.201224999995,29.68122499999481
2000-03-06,90.62,buy,551.6600000000001,9463.508124999993,7.22812499999236
2000-03-07,92.87,sit,551.6600000000001,9463.508124999993,20.72812499999236
2000-03-08,95.56,sell,277.36,9749.47142499999,36.15142499999092
2000-03-09,100.0,sell,181.24,9849.22142499999,49.22142499999063
2000-03-10,101.0,buy,282.24,9747.96892499999,50.96892499999012
2000-03-13,98.0,sell,191.62,9845.72392499999,41.72392499998932
2000-03-14,95.12,sit,191.62,9845.72392499999,35.9639249999891
2000-03-15,95.37,sell,101.0,9940.855499999989,36.22549999998955
2000-03-16,95.37,sell,0.0,10035.987074999988,35.98707499998818
2000-03-17,99.37,buy,99.37,9936.368649999988,35.73864999998841
2000-03-20,97.37,sit,99.37,9936.368649999988,33.73864999998841
2000-03-21,102.75,sell,0.0,10038.861774999988,38.861774999988484
2000-03-22,103.25,sit,0.0,10038.861774999988,38.861774999988484
2000-03-23,111.87,sit,0.0,10038.861774999988,38.861774999988484
2000-03-24,111.69,sit,0.0,10038.861774999988,38.861774999988484
2000-03-27,104.06,sit,0.0,10038.861774999988,38.861774999988484
2000-03-28,104.31,buy,104.31,9934.290999999988,38.600999999987835
2000-03-29,107.19,sit,104.31,9934.290999999988,41.48099999998885
2000-03-30,103.37,sit,104.31,9934.290999999988,37.660999999989144
2000-03-31,106.25,sell,0.0,10040.275374999988,40.275374999988344
2000-04-03,90.87,sit,0.0,10040.275374999988,40.275374999988344
2000-04-04,88.56,sit,0.0,10040.275374999988,40.275374999988344
2000-04-05,86.37,sit,0.0,10040.275374999988,40.275374999988344
2000-04-06,86.0,sit,0.0,10040.275374999988,40.275374999988344
2000-04-07,89.06,sit,0.0,10040.275374999988,40.275374999988344
2000-04-10,86.06,buy,86.06,9954.000224999989,40.06022499998835
2000-04-11,83.87,sell,0.0,10037.66054999999,37.6605499999896
2000-04-12,79.37,sit,0.0,10037.66054999999,37.6605499999896
2000-04-13,79.25,sit,0.0,10037.66054999999,37.6605499999896
2000-04-14,74.12,buy,74.12,9963.35524999999,37.47524999999041
2000-04-17,75.87,buy,149.99,9887.29557499999,39.03557499998897
2000-04-18,80.56,buy,230.55,9806.53417499999,48.214174999990064
2000-04-19,78.69,sell,156.43,9885.02744999999,42.407449999989694
2000-04-20,78.94,buy,235.37,9805.89009999999,42.710099999989325
2000-04-24,66.62,sell,159.5,9872.34354999999,5.583549999990282
2000-04-25,69.37,sit,159.5,9872.34354999999,11.083549999990282
2000-04-26,68.0,sell,78.94,9940.17354999999,8.173549999990428
2000-04-27,69.81,sell,0.0,10009.80902499999,9.80902499998956
2000-04-28,69.75,sit,0.0,10009.80902499999,9.80902499998956
2000-05-01,73.44,buy,73.44,9936.185424999989,9.625424999989264
2000-05-02,69.87,sit,73.44,9936.185424999989,6.055424999989555
2000-05-03,70.56,sell,0.0,10006.569024999988,6.56902499998796
2000-05-04,70.44,sit,0.0,10006.569024999988,6.56902499998796
2000-05-05,71.12,sit,0.0,10006.569024999988,6.56902499998796
2000-05-08,69.81,sit,0.0,10006.569024999988,6.56902499998796
2000-05-09,67.81,sit,0.0,10006.569024999988,6.56902499998796
2000-05-10,66.19,sit,0.0,10006.569024999988,6.56902499998796
2000-05-11,67.87,sit,0.0,10006.569024999988,6.56902499998796
2000-05-12,68.81,sit,0.0,10006.569024999988,6.56902499998796
2000-05-15,69.37,sit,0.0,10006.569024999988,6.56902499998796
2000-05-16,69.5,sit,0.0,10006.569024999988,6.56902499998796
2000-05-17,67.69,sit,0.0,10006.569024999988,6.56902499998796
2000-05-18,66.19,sit,0.0,10006.569024999988,6.56902499998796
2000-05-19,65.06,sit,0.0,10006.569024999988,6.56902499998796
2000-05-22,64.19,sit,0.0,10006.569024999988,6.56902499998796
2000-05-23,63.19,sit,0.0,10006.569024999988,6.56902499998796
2000-05-24,65.56,buy,65.56,9940.845124999989,6.405124999988402
2000-05-25,61.5,sit,65.56,9940.845124999989,2.3451249999889114
2000-05-26,61.44,sell,0.0,10002.13152499999,2.1315249999897787
2000-05-30,63.38,sit,0.0,10002.13152499999,2.1315249999897787
2000-05-31,62.56,buy,62.56,9939.41512499999,1.97512499998993
2000-06-01,64.56,sell,0.0,10003.81372499999,3.8137249999908818
2000-06-02,66.31,sit,0.0,10003.81372499999,3.8137249999908818
2000-06-05,66.87,buy,66.87,9936.77654999999,3.646549999990384
2000-06-06,69.62,buy,136.49,9866.98249999999,6.2224999999889405
2000-06-07,70.5,sell,69.62,9937.306249999989,7.806249999988722
2000-06-08,68.81,sell,0.0,10005.944224999988,5.944224999988364
2000-06-09,68.81,buy,68.81,9936.962199999989,5.772199999988516
2000-06-12,66.87,sell,0.0,10003.66502499999,3.6650249999893276
2000-06-13,67.87,sit,0.0,10003.66502499999,3.6650249999893276
2000-06-14,70.5,buy,70.5,9932.988774999989,3.488774999988891
2000-06-15,72.37,sit,70.5,9932.988774999989,5.358774999989691
2000-06-16,72.56,sit,70.5,9932.988774999989,5.548774999988382
2000-06-19,73.69,sit,70.5,9932.988774999989,6.6787749999894
2000-06-20,74.94,sit,70.5,9932.988774999989,7.9287749999894
2000-06-21,80.69,sit,70.5,9932.988774999989,13.6787749999894
2000-06-22,79.87,sit,70.5,9932.988774999989,12.858774999989691
2000-06-23,77.69,sit,70.5,9932.988774999989,10.6787749999894
2000-06-26,79.5,sit,70.5,9932.988774999989,12.488774999988891
2000-06-27,78.81,sit,70.5,9932.988774999989,11.798774999988382
2000-06-28,78.94,sit,70.5,9932.988774999989,11.9287749999894
2000-06-29,77.19,sit,70.5,9932.988774999989,10.1787749999894
2000-06-30,80.0,sit,70.5,9932.988774999989,12.988774999988891
2000-07-03,80.0,sell,0.0,10012.788774999988,12.788774999988163
2000-07-05,78.5,buy,78.5,9934.092524999987,12.59252499998729
2000-07-06,80.94,sit,78.5,9934.092524999987,15.0325249999878
2000-07-07,82.0,sit,78.5,9934.092524999987,16.09252499998729
2000-07-10,79.44,buy,157.94,9854.453924999987,13.333924999986266
2000-07-11,79.12,sell,79.44,9933.376124999988,12.496124999988751
2000-07-12,80.31,sit,79.44,9933.376124999988,13.686124999987442
