Time,Price,Action,Inventory,Cash,Profit
1999-12-13,96.62,sit,0.0,10000.0,0.0
1999-12-14,98.69,sit,0.0,10000.0,0.0
1999-12-15,108.44,sit,0.0,10000.0,0.0
1999-12-16,113.69,buy,113.69,9886.025775,-0.28422499999942374
1999-12-17,115.25,sell,0.0,10000.987650000001,0.98765000000094
1999-12-20,112.75,sit,0.0,10000.987650000001,0.98765000000094
1999-12-21,115.87,sit,0.0,10000.987650000001,0.98765000000094
1999-12-22,117.56,buy,117.56,9883.13375,0.6937500000003638
1999-12-23,117.44,buy,235.0,9765.40015,0.2801499999986845
1999-12-27,119.12,buy,354.12,9645.982349999998,3.342349999998987
1999-12-28,117.5,sit,354.12,9645.982349999998,-1.517650000001595
1999-12-29,117.94,sell,236.56,9763.627499999999,-0.49250000000211
1999-12-30,117.62,buy,354.18,9645.713449999997,-1.4265500000019529
1999-12-31,116.75,sit,354.18,9645.713449999997,-4.036550000002535
2000-01-03,116.56,sit,354.18,9645.713449999997,-4.606550000002244
2000-01-04,112.62,sit,354.18,9645.713449999997,-16.426550000001953
2000-01-05,113.81,buy,467.99,9531.618924999999,-13.141075000001365
2000-01-06,110.0,sell,231.43,9751.068925,-28.93107500000042
2000-01-07,111.44,buy,342.87,9639.350325,-26.32967500000086
2000-01-10,112.25,sell,225.25,9751.3197,-24.18029999999999
2000-01-11,109.37,sit,225.25,9751.3197,-29.940300000000207
2000-01-12,105.81,sit,225.25,9751.3197,-37.06029999999919
2000-01-13,107.81,sell,111.44,9858.860175,-33.32982500000071
2000-01-14,112.25,sit,111.44,9858.860175,-28.8898250000002
2000-01-18,115.31,sit,111.44,9858.860175,-25.82982500000071
2000-01-19,107.0,buy,218.44,9751.592675,-34.40732500000013
2000-01-20,106.0,sit,218.44,9751.592675,-36.40732500000013
2000-01-21,103.75,sell,107.0,9855.0833,-41.166699999999764
2000-01-24,101.25,sell,0.0,9956.080175000001,-43.91982499999904
2000-01-25,102.81,buy,102.81,9853.01315,-44.17684999999983
2000-01-26,99.37,buy,202.18,9753.394725,-47.86527500000011
2000-01-27,98.75,sit,202.18,9753.394725,-49.10527499999989
2000-01-28,98.25,buy,300.43,9654.8991,-50.350899999999456
2000-01-31,97.87,buy,398.3,9556.784425,-51.73557500000061
2000-02-01,102.94,buy,604.1800000000001,9350.389724999999,-31.970275000001493
2000-02-02,100.81,sell,303.75,9652.063649999998,-45.506350000001476
2000-02-03,103.62,sell,205.88,9755.424599999998,-37.335400000001755
2000-02-04,106.56,buy,312.44,9648.598199999999,-31.721800000001167
2000-02-07,106.62,sit,312.44,9648.598199999999,-31.541800000000876
2000-02-08,109.94,sit,312.44,9648.598199999999,-21.58180000000175
2000-02-09,104.0,sit,312.44,9648.598199999999,-39.40180000000146
2000-02-10,106.0,sell,209.5,9754.3332,-33.666800000000876
2000-02-11,99.94,sell,106.56,9854.02335,-46.03665000000001
2000-02-14,99.62,sell,0.0,9953.3943,-46.60570000000007
2000-02-15,98.56,sit,0.0,9953.3943,-46.60570000000007
2000-02-16,97.62,sit,0.0,9953.3943,-46.60570000000007
2000-02-17,99.62,buy,99.62,9853.525249999999,-46.85475000000042
2000-02-18,95.06,sit,99.62,9853.525249999999,-51.41475000000173
2000-02-22,93.81,sell,0.0,9947.100724999998,-52.89927500000158
2000-02-23,94.25,sit,0.0,9947.100724999998,-52.89927500000158
2000-02-24,94.75,sit,0.0,9947.100724999998,-52.89927500000158
2000-02-25,91.31,sit,0.0,9947.100724999998,-52.89927500000158
2000-02-28,91.56,sit,0.0,9947.100724999998,-52.89927500000158
2000-02-29,89.37,sit,0.0,9947.100724999998,-52.89927500000158
2000-03-01,90.81,buy,90.81,9856.063699999999,-53.12630000000172
2000-03-02,93.37,sell,0.0,9949.200275,-50.79972500000076
2000-03-03,96.12,sit,0.0,9949.200275,-50.79972500000076
2000-03-06,90.62,sit,0.0,9949.200275,-50.79972500000076
2000-03-07,92.87,sit,0.0,9949.200275,-50.79972500000076
2000-03-08,95.56,buy,95.56,9853.401375,-51.03862500000105
2000-03-09,100.0,sit,95.56,9853.401375,-46.59862500000054
2000-03-10,101.0,sell,0.0,9954.148874999999,-45.85112500000105
2000-03-13,98.0,sit,0.0,9954.148874999999,-45.85112500000105
2000-03-14,95.12,sit,0.0,9954.148874999999,-45.85112500000105
2000-03-15,95.37,buy,95.37,9858.540449999999,-46.0895500000006
2000-03-16,95.37,sit,95.37,9858.540449999999,-46.0895500000006
2000-03-17,99.37,buy,194.74,9758.922024999998,-42.33797500000219
2000-03-20,97.37,sit,194.74,9758.922024999998,-46.33797500000219
2000-03-21,102.75,sit,194.74,9758.922024999998,-35.57797500000197
2000-03-22,103.25,buy,297.99,9655.413899999998,-34.83610000000226
2000-03-23,111.87,buy,409.86,9543.264224999997,-9.255775000003268
2000-03-24,111.69,sit,409.86,9543.264224999997,-9.975775000002614
2000-03-27,104.06,sell,215.12,9750.863924999996,-41.016075000003184
2000-03-28,104.31,buy,319.43,9646.293149999996,-40.77685000000383
2000-03-29,107.19,sit,319.43,9646.293149999996,-32.136850000004415
2000-03-30,103.37,buy,422.8,9542.664724999995,-43.85527500000535
2000-03-31,106.25,sell,207.68,9754.633474999995,-32.86652500000491
2000-04-03,90.87,sell,103.37,9845.276299999996,-63.8537000000033
2000-04-04,88.56,buy,191.93,9756.494899999996,-66.38510000000315
2000-04-05,86.37,sit,191.93,9756.494899999996,-70.76510000000417
2000-04-06,86.0,sit,191.93,9756.494899999996,-71.50510000000395
2000-04-07,89.06,buy,280.99,9667.212249999997,-65.60775000000285
2000-04-10,86.06,sit,280.99,9667.212249999997,-74.60775000000285
2000-04-11,83.87,buy,364.86,9583.132574999996,-81.38742500000444
2000-04-12,79.37,buy,523.6,9423.995724999995,-99.78427500000544
2000-04-13,79.25,sit,523.6,9423.995724999995,-100.50427500000478
2000-04-14,74.12,sell,242.61,9645.799824999995,-131.84017500000482
2000-04-17,75.87,buy,318.48,9569.740149999994,-126.77985000000626
2000-04-18,80.56,sit,318.48,9569.740149999994,-108.01985000000604
2000-04-19,78.69,sell,155.24,9726.726699999996,-115.89330000000518
2000-04-20,78.94,buy,234.18,9647.589349999995,-115.59065000000555
2000-04-24,66.62,sell,154.81,9714.042799999996,-152.7172000000046
2000-04-25,69.37,sell,78.94,9783.239374999996,-147.39062500000364
2000-04-26,68.0,sit,78.94,9783.239374999996,-148.76062500000444
2000-04-27,69.81,buy,148.75,9713.254849999996,-147.1251500000035
2000-04-28,69.75,buy,218.5,9643.330474999995,-147.4195250000048
2000-05-01,73.44,sit,218.5,9643.330474999995,-136.3495250000051
2000-05-02,69.87,sit,218.5,9643.330474999995,-147.05952500000421
2000-05-03,70.56,sell,139.56,9713.714074999994,-145.1659250000048
2000-05-04,70.44,buy,210.0,9643.097974999993,-145.58202500000698
2000-05-05,71.12,sell,140.19,9714.040174999993,-143.7198250000074
2000-05-08,69.81,sit,140.19,9714.040174999993,-146.33982500000639
2000-05-09,67.81,sell,70.44,9781.680649999993,-150.50935000000754
2000-05-10,66.19,sell,0.0,9847.705174999994,-152.2948250000063
2000-05-11,67.87,sit,0.0,9847.705174999994,-152.2948250000063
2000-05-12,68.81,sit,0.0,9847.705174999994,-152.2948250000063
2000-05-15,69.37,buy,69.37,9778.161749999992,-152.46825000000717
2000-05-16,69.5,buy,138.87,9708.487999999992,-152.5120000000079
2000-05-17,67.69,sell,69.5,9776.008774999993,-156.30122500000653
2000-05-18,66.19,buy,135.69,9709.653299999993,-157.96670000000813
2000-05-19,65.06,sit,135.69,9709.653299999993,-160.22670000000653
2000-05-22,64.19,buy,199.88,9645.302824999992,-162.12717500000872
2000-05-23,63.19,sell,130.38,9708.334849999992,-165.2851500000088
2000-05-24,65.56,sit,130.38,9708.334849999992,-160.5451500000072
2000-05-25,61.5,sit,130.38,9708.334849999992,-168.665150000008
2000-05-26,61.44,sell,64.19,9769.621249999993,-168.93875000000662
2000-05-30,63.38,buy,127.57,9706.082799999993,-167.15720000000692
2000-05-31,62.56,buy,190.13,9643.366399999994,-168.9536000000062
2000-06-01,64.56,sit,190.13,9643.366399999994,-162.9536000000062
2000-06-02,66.31,sit,190.13,9643.366399999994,-157.7036000000062
2000-06-05,66.87,sell,125.94,9710.069224999994,-156.1907750000064
2000-06-06,69.62,buy,195.56,9640.275174999993,-150.86482500000602
2000-06-07,70.5,buy,266.06,9569.598924999993,-148.40107500000704
2000-06-08,68.81,buy,403.68,9431.634874999994,-155.50512500000514
2000-06-09,68.81,buy,610.1099999999999,9224.688799999996,-156.02120000000286
2000-06-12,66.87,buy,877.5899999999999,8956.540099999993,-174.14990000000762
2000-06-13,67.87,buy,1284.8099999999995,8548.302049999988,-162.16795000001184
2000-06-14,70.5,sell,674.7,9181.215799999984,-113.78420000001643
2000-06-15,72.37,sit,674.7,9181.215799999984,-95.0842000000157
2000-06-16,72.56,buy,1037.4999999999998,8817.508799999987,-94.09120000001349
2000-06-19,73.69,sell,566.4100000000001,9332.049224999984,-78.43077500001527
2000-06-20,74.94,sit,566.4100000000001,9332.049224999984,-68.43077500001527
2000-06-21,80.69,sell,290.24,9654.002324999983,-23.23767500001668
2000-06-22,79.87,buy,449.98,9493.862974999982,-26.91702500001884
2000-06-23,77.69,sell,232.3,9726.35029999998,-40.57970000002024
2000-06-26,79.5,sell,159.74,9805.65154999998,-35.34845000001951
2000-06-27,78.81,buy,238.55,9726.644524999982,-36.925475000018196
2000-06-28,78.94,sit,238.55,9726.644524999982,-36.53547500001878
2000-06-29,77.19,buy,315.74,9649.261549999981,-41.97845000001871
2000-06-30,80.0,sit,315.74,9649.261549999981,-30.73845000001893
2000-07-03,80.0,sit,315.74,9649.261549999981,-30.73845000001893
2000-07-05,78.5,sit,315.74,9649.261549999981,-36.73845000001893
2000-07-06,80.94,sit,315.74,9649.261549999981,-26.97845000001871
2000-07-07,82.0,sit,315.74,9649.261549999981,-22.73845000001893
2000-07-10,79.44,sit,315.74,9649.261549999981,-32.97845000001871
